NOMBRE,CATEGORIA,COD_REG,NOM_REG,COD_PROV,NOM_PROV,COD_COM,NOM_COM,COD_DIS,NOM_DIS,ID,Norte,Este UTM Huso 19 Sur,point_latitude,point_longitude
Ramada,Otros,03,Atacama,031,Copiap¾,03102,Caldera,0310202,Totoralillo,2588,7025183.72730000000,321640.76979800000,-26.88368324,-70.7956818
RÝo Blanco,Otros,03,Atacama,031,Copiap¾,03103,Tierra Amarilla,0310306,Bordos,2589,6931884.74808000000,382535.55745200000,-27.73228477,-70.19170358
San Antonio,Otros,03,Atacama,031,Copiap¾,03103,Tierra Amarilla,0310304,San Antonio,2590,6915259.62741000000,396548.70905100000,-27.88349488,-70.05100104
San Antonio,Otros,03,Atacama,033,Huasco,03301,Vallenar,0330108,Domeyko,2591,6781875.73494000000,320329.86643600000,-29.07881185,-70.84589618
San Francisco,Otros,03,Atacama,031,Copiap¾,03101,Copiap¾,0310112,Toledo,2592,6997406.71330000000,355853.12522900000,-27.13834678,-70.45456352
San Juan,Otros,03,Atacama,032,Cha±aral,03201,Cha±aral,0320103,Flamenco,2593,7060142.25360000000,367513.38155500000,-26.57324522,-70.33028886
San Luis,Otros,03,Atacama,032,Cha±aral,03202,Diego De Almagro,0320201,Diego de Almagro,2594,7083973.92332000000,394243.03299800000,-26.36035342,-70.05996691
San Pedro,Otros,03,Atacama,031,Copiap¾,03101,Copiap¾,0310117,Monte Amargo,2595,6976125.06398000000,345696.75095100000,-27.32931334,-70.5596953
San Pedro,Otros,03,Atacama,031,Copiap¾,03101,Copiap¾,0310122,Totoral,2596,6920427.38914000000,304216.89783100000,-27.82653355,-70.98783233
Santa Rosa,Otros,03,Atacama,032,Cha±aral,03202,Diego De Almagro,0320204,Inca de Oro,2597,7034279.88964000000,404236.67019600000,-26.80968972,-69.96356442
Santa Teresa,Otros,03,Atacama,033,Huasco,03303,Freirina,0330302,Freirina,2598,6843230.51394000000,305645.36769500000,-28.5231853,-70.98616359
Tatara,Otros,03,Atacama,033,Huasco,03303,Freirina,0330302,Freirina,2599,6843048.47249000000,309317.06069700000,-28.5253709,-70.94868975
Toledo,Otros,03,Atacama,031,Copiap¾,03101,Copiap¾,0310112,Toledo,2600,6980024.69399000000,357712.04450200000,-27.29542068,-70.4378233
Agua Salalada,Otros,03,Atacama,033,Huasco,03303,Freirina,0330302,Freirina,2601,6842764.99713000000,304738.89358000000,-28.52724905,-70.99550161
Copiapo,Ciudad,03,Atacama,031,Copiap¾,03101,Copiap¾,0310102,Infante,2602,6972453.15727000000,368780.30568800000,-27.36486455,-70.32681697
Huasco,Ciudad,03,Atacama,033,Huasco,03304,Huasco,0330401,Huasco,2603,6849104.52232000000,283043.44871000000,-28.46663015,-71.21589688
Tierra Amarilla,Ciudad,03,Atacama,031,Copiap¾,03103,Tierra Amarilla,0310301,Tierra Amarilla,2604,6959894.66974000000,374953.81227200000,-27.47879474,-70.26569856
Guachalalume,Aldea,04,Coquimbo,041,Elqui,04102,Coquimbo,0410206,Pan de Az·car,2605,6680725.38871000000,284914.52825700000,-29.9855353,-71.22946696
Chuchi±Ý Oriente,Otros,04,Coquimbo,042,Choapa,04204,Salamaca,0420416,Chuchi±i,2606,6483068.56155000000,306865.51313200000,-31.77161217,-71.0394843
Quilmenco,Otros,04,Coquimbo,042,Choapa,04204,Salamaca,0420416,Chuchi±i,2607,6485485.00230000000,306751.22201600000,-31.74980522,-71.04021233
Chuchi±Ý Poniente,Otros,04,Coquimbo,042,Choapa,04204,Salamaca,0420416,Chuchi±i,2608,6485778.89374000000,305575.65624900000,-31.74695609,-71.05255803
Canal Chuchu±Ý,Otros,04,Coquimbo,042,Choapa,04204,Salamaca,0420416,Chuchi±i,2609,6486660.56806000000,306718.56741100000,-31.73920028,-71.04032439
La Quilmenco,Otros,04,Coquimbo,042,Choapa,04204,Salamaca,0420416,Chuchi±i,2610,6486480.96774000000,307926.78778200000,-31.74102318,-71.02761226
Chuchi±Ý,Otros,04,Coquimbo,042,Choapa,04204,Salamaca,0420416,Chuchi±i,2611,6485354.38388000000,305167.47369200000,-31.75071414,-71.05694954
El Tambo Uno,Otros,04,Coquimbo,042,Choapa,04204,Salamaca,0420414,Tambo,2612,6482170.55993000000,305885.87499300000,-31.77954282,-71.05000221
La Parroquia,Otros,04,Coquimbo,042,Choapa,04204,Salamaca,0420414,Tambo,2613,6480456.19318000000,309869.73675700000,-31.79567071,-71.00828596
El Tambo Dos,Otros,04,Coquimbo,042,Choapa,04204,Salamaca,0420414,Tambo,2614,6481452.15862000000,309967.70057100000,-31.78670684,-71.00705762
El Tambo,Otros,04,Coquimbo,042,Choapa,04204,Salamaca,0420414,Tambo,2615,6482039.94151000000,312171.88638300000,-31.78177173,-70.98367653
El Despoblado,Otros,04,Coquimbo,042,Choapa,04204,Salamaca,0420414,Tambo,2616,6477549.93337000000,311110.61173300000,-31.82208131,-70.99574934
El Palquial Uno,Otros,04,Coquimbo,042,Choapa,04204,Salamaca,0420414,Tambo,2617,6473664.03542000000,313086.21531300000,-31.85744473,-70.97563313
El Palquial Dos,Otros,04,Coquimbo,042,Choapa,04204,Salamaca,0420414,Tambo,2618,6471247.59468000000,315159.78270600000,-31.87957166,-70.95418687
Corrales,Otros,04,Coquimbo,042,Choapa,04204,Salamaca,0420414,Tambo,2619,6468112.75264000000,319192.62637700000,-31.90848643,-70.91215529
El Duraznillo,Otros,04,Coquimbo,042,Choapa,04204,Salamaca,0420414,Tambo,2620,6467443.33324000000,320547.79246900000,-31.91473739,-70.89795423
Millaray,Otros,04,Coquimbo,042,Choapa,04204,Salamaca,0420414,Tambo,2621,6467541.29705000000,321315.17567800000,-31.91397501,-70.88982381
El Col¾n,Otros,04,Coquimbo,042,Choapa,04204,Salamaca,0420414,Tambo,2622,6466773.91385000000,318817.09842400000,-31.92049875,-70.91637517
Las Pircas,Otros,04,Coquimbo,042,Choapa,04204,Salamaca,0420414,Tambo,2623,6465222.82013000000,318474.22507500000,-31.93442996,-70.92029077
Quebrada El Col¾n,Otros,04,Coquimbo,042,Choapa,04204,Salamaca,0420414,Tambo,2624,6465075.87441000000,317935.42409900000,-31.93566865,-70.92601542
Las Chilcas,Otros,04,Coquimbo,042,Choapa,04204,Salamaca,0420414,Tambo,2625,6463149.25273000000,318115.02442500000,-31.95306938,-70.92447856
Planta Peladeros,Otros,04,Coquimbo,042,Choapa,04204,Salamaca,0420414,Tambo,2626,6461549.17711000000,318392.58856400000,-31.96754138,-70.9218437
La Planta,Otros,04,Coquimbo,042,Choapa,04204,Salamaca,0420414,Tambo,2627,6460455.24785000000,319568.15433000000,-31.97759285,-70.9096136
Guayongo,Otros,04,Coquimbo,042,Choapa,04204,Salamaca,0420414,Tambo,2628,6460667.50278000000,318621.17079600000,-31.97552783,-70.91959141
Cola De Pato,Otros,04,Coquimbo,042,Choapa,04204,Salamaca,0420414,Tambo,2629,6456014.22162000000,316874.14944900000,-32.01720385,-70.93895467
QuelÚn Bajo,Otros,04,Coquimbo,042,Choapa,04204,Salamaca,0420413,QuelÚn,2630,6471646.87819000000,324623.82887300000,-31.87746966,-70.85410396
CabrerÝa,Otros,04,Coquimbo,042,Choapa,04204,Salamaca,0420413,QuelÚn,2631,6469720.98113000000,324964.69561000000,-31.89488846,-70.85084928
QuelÚn Alto,Otros,04,Coquimbo,042,Choapa,04204,Salamaca,0420413,QuelÚn,2632,6468817.68427000000,327265.54608300000,-31.90338572,-70.82669129
Puente Fiscal,Otros,04,Coquimbo,042,Choapa,04204,Salamaca,0420417,Higuerilla,2633,6481012.19178000000,313724.61496300000,-31.79129307,-70.96748257
El Que±e,Otros,04,Coquimbo,042,Choapa,04204,Salamaca,0420417,Higuerilla,2634,6478847.68801000000,316383.37551100000,-31.81124098,-70.93982184
Quebrada Honda,Otros,04,Coquimbo,042,Choapa,04204,Salamaca,0420417,Higuerilla,2635,6477467.17772000000,318104.75253100000,-31.82396483,-70.92190299
La Higuerilla,Otros,04,Coquimbo,042,Choapa,04204,Salamaca,0420417,Higuerilla,2636,6476989.96429000000,319911.34623600000,-31.82855471,-70.90291188
Panguesillo,Otros,04,Coquimbo,042,Choapa,04204,Salamaca,0420417,Higuerilla,2637,6475404.93396000000,322178.11003600000,-31.8432031,-70.87926088
Los Loros,Otros,04,Coquimbo,042,Choapa,04204,Salamaca,0420415,Tahuinco,2638,6483124.10089000000,302972.53298500000,-31.77044665,-71.08055972
El Cobre,Otros,04,Coquimbo,042,Choapa,04204,Salamaca,0420415,Tahuinco,2639,6482125.46787000000,303605.00056300000,-31.77955943,-71.07408576
Tahuinco,Otros,04,Coquimbo,042,Choapa,04204,Salamaca,0420415,Tahuinco,2640,6481026.97155000000,305469.11553000000,-31.78978285,-71.0546292
La Puntilla,Otros,04,Coquimbo,042,Choapa,04204,Salamaca,0420415,Tahuinco,2641,6480527.65504000000,306634.18738500000,-31.7944828,-71.04242948
El Infiernillo,Otros,04,Coquimbo,042,Choapa,04204,Salamaca,0420415,Tahuinco,2642,6480394.50397000000,305102.95009000000,-31.79542289,-71.05862094
La Mostaza,Otros,04,Coquimbo,042,Choapa,04204,Salamaca,0420415,Tahuinco,2643,6479595.59756000000,305935.14427200000,-31.80276787,-71.04999469
Agua Buena,Otros,04,Coquimbo,042,Choapa,04204,Salamaca,0420415,Tahuinco,2644,6475268.18782000000,304670.20911600000,-31.8415688,-71.06421767
Colliguay,Otros,04,Coquimbo,042,Choapa,04204,Salamaca,0420415,Tahuinco,2645,6475700.92879000000,310528.85615500000,-31.83865639,-71.00225282
Colliguay Reserva,Otros,04,Coquimbo,042,Choapa,04204,Salamaca,0420415,Tahuinco,2646,6474535.85694000000,310362.41731800000,-31.84913357,-71.00423797
Quebrada Canelillo,Otros,04,Coquimbo,042,Choapa,04204,Salamaca,0420415,Tahuinco,2647,6479229.43212000000,303538.42502900000,-31.80565913,-71.07537205
La Parra,Otros,04,Coquimbo,042,Choapa,04204,Salamaca,0420412,Coir¾n,2648,6472049.38713000000,327039.85686000000,-31.87420997,-70.82850083
Punta Nueva,Otros,04,Coquimbo,042,Choapa,04204,Salamaca,0420412,Coir¾n,2649,6470099.69694000000,329276.26620000000,-31.89212905,-70.80521103
Coir¾n,Otros,04,Coquimbo,042,Choapa,04204,Salamaca,0420412,Coir¾n,2650,6469010.16418000000,332009.65539300000,-31.90236117,-70.77650923
El Perico,Otros,04,Coquimbo,042,Choapa,04204,Salamaca,0420412,Coir¾n,2651,6470290.84303000000,337782.26753500000,-31.89165073,-70.71527306
Los Llanos,Otros,04,Coquimbo,042,Choapa,04204,Salamaca,0420411,Tranquilla,2652,6467529.53254000000,345405.03761300000,-31.917615,-70.63513981
Quebrada De Culenco,Otros,04,Coquimbo,042,Choapa,04204,Salamaca,0420411,Tranquilla,2653,6467529.53254000000,341797.98953200000,-31.91711833,-70.67327754
Tranquilla,Otros,04,Coquimbo,042,Choapa,04204,Salamaca,0420411,Tranquilla,2654,6469583.54603000000,342649.65366200000,-31.89871328,-70.66393943
Batuco,Otros,04,Coquimbo,042,Choapa,04204,Salamaca,0420411,Tranquilla,2655,6466226.98740000000,346958.07220400000,-31.92957207,-70.61892494
Batucon,Otros,04,Coquimbo,042,Choapa,04204,Salamaca,0420411,Tranquilla,2656,6464273.16969000000,347759.63844400000,-31.9473,-70.61075595
Los Corrales Nuevos,Otros,04,Coquimbo,042,Choapa,04204,Salamaca,0420411,Tranquilla,2657,6460165.14270000000,349062.18358500000,-31.98452165,-70.59762075
El Pedernal,Otros,04,Coquimbo,042,Choapa,04204,Salamaca,0420411,Tranquilla,2658,6457610.15031000000,350214.43505500000,-32.0077164,-70.58582519
El Almendrillo,Otros,04,Coquimbo,042,Choapa,04204,Salamaca,0420411,Tranquilla,2659,6455305.64737000000,348210.51945400000,-32.02823197,-70.60739703
Barraco,Otros,04,Coquimbo,042,Choapa,04204,Salamaca,0420409,ChillepÝn,2660,6470557.31296000000,330331.68362200000,-31.88816046,-70.79397584
ChillepÝn,Pueblo,04,Coquimbo,042,Choapa,04204,Salamaca,0420409,ChillepÝn,2661,6469955.96533000000,333591.62077600000,-31.89406496,-70.75962432
Planta De Arido,Otros,04,Coquimbo,042,Choapa,04204,Salamaca,0420409,ChillepÝn,2662,6472424.65560000000,335047.51503900000,-31.87201501,-70.74381602
ChillepÝn Alto,Otros,04,Coquimbo,042,Choapa,04204,Salamaca,0420409,ChillepÝn,2663,6471285.26009000000,338212.50256700000,-31.88274444,-70.71055972
Los Leones,Otros,04,Coquimbo,042,Choapa,04204,Salamaca,0420409,ChillepÝn,2664,6470557.31296000000,339573.44720400000,-31.88950185,-70.69629638
El Lital,Otros,04,Coquimbo,042,Choapa,04204,Salamaca,0420408,Llimpo,2665,6472369.33481000000,327832.54031800000,-31.87144509,-70.82006763
Agua Del Maqui,Otros,04,Coquimbo,042,Choapa,04204,Salamaca,0420407,Santa Rosa,2666,6478698.16903000000,323761.82114300000,-31.8137532,-70.86193504
Jorquera,Otros,04,Coquimbo,042,Choapa,04204,Salamaca,0420407,Santa Rosa,2667,6477425.83553000000,321331.87274700000,-31.82484795,-70.88782882
Santa Rosa,Otros,04,Coquimbo,042,Choapa,04204,Salamaca,0420407,Santa Rosa,2668,6478041.14435000000,318495.19479200000,-31.8188516,-70.91767254
El Tebal (p),Otros,04,Coquimbo,042,Choapa,04204,Salamaca,0420403,Tebal,2669,6484134.86866000000,312455.67547600000,-31.76292899,-70.98027833
El Boldo,Otros,04,Coquimbo,042,Choapa,04204,Salamaca,0420403,Tebal,2670,6482130.99201000000,310328.10273500000,-31.78064601,-71.00312115
Salamanca,Ciudad,04,Coquimbo,042,Choapa,04204,Salamaca,0420401,Salamanca,2671,6482396.23798000000,313737.79027600000,-31.77881558,-70.96707915
